user_id,book_id,rating,title,authors,original_publication_year,rating_normalized,user_id_encoded,book_id_encoded
15951,2182,3,"Night World, No. 1 (Night World, #1-3)",L.J. Smith,2008.0,0.5,7204,2129
5132,65,1,Slaughterhouse-Five,Kurt Vonnegut Jr.,1969.0,0.0,2357,64
49657,9427,1,Ashley Bell,Dean Koontz,2015.0,0.0,21083,6870
48218,345,1,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,2005.0,0.0,20538,344
16735,494,3,The Secret History,Donna Tartt,1992.0,0.5,7549,493
52020,434,1,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,2010.0,0.0,22024,433
33357,12,5,"Divergent (Divergent, #1)",Veronica Roth,2011.0,1.0,14507,11
12236,1785,3,The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,1892.0,0.5,5552,1757
47953,2075,1,"The Boy Next Door (Boy, #1)",Meg Cabot,2002.0,0.0,20439,2033
34517,774,3,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,2014.0,0.5,14974,770
13513,8317,2,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)","Margaret Weis, Tracy Hickman",1995.0,0.25,6138,6321
40584,1596,2,Gray Mountain,John Grisham,2014.0,0.25,17490,1578
45681,4,3,To Kill a Mockingbird,Harper Lee,1960.0,0.5,19534,3
34314,3549,3,"Fever (Breathless, #2)",Maya Banks,2013.0,0.5,14893,3305
52467,6007,4,"Cities of the Plain (The Border Trilogy, #3)",Cormac McCarthy,1996.0,0.75,22201,5067
27642,1,5,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,2008.0,1.0,12205,0
53018,186,2,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,2001.0,0.25,22417,185
14408,154,5,Macbeth,William Shakespeare,1606.0,1.0,6527,153
44827,1211,1,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",1930.0,0.0,19208,1200
2457,18,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","J.K. Rowling, Mary GrandPré, Rufus Beck",1999.0,1.0,1152,17
11299,4092,4,"Sloppy Firsts (Jessica Darling, #1)",Megan McCafferty,2001.0,0.75,5149,3742
22592,200,5,And Then There Were None,Agatha Christie,1939.0,1.0,10059,199
14268,232,4,"The Gunslinger (The Dark Tower, #1)",Stephen King,1982.0,0.75,6456,231
50016,94,4,One Hundred Years of Solitude,"Gabriel García Márquez, Gregory Rabassa",1967.0,0.75,21237,93
16587,3768,3,"Trapped (The Iron Druid Chronicles, #5)",Kevin Hearne,2012.0,0.5,7487,3488
10760,1657,3,Infinite Jest,David Foster Wallace,1996.0,0.5,4898,1635
14842,55,5,Brave New World,Aldous Huxley,1932.0,1.0,6713,54
13595,23,2,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","J.K. Rowling, Mary GrandPré",1998.0,0.25,6170,22
37335,831,5,Lock and Key,Sarah Dessen,2008.0,1.0,16132,826
18345,563,5,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,2003.0,1.0,8260,562
18413,1084,2,To the Lighthouse,Virginia Woolf,1927.0,0.25,8295,1075
46053,5857,5,Bloodrose (Nightshade #3; Nightshade World #6),Andrea Cremer,2012.0,1.0,19676,4966
48989,1001,1,The Dinner,"Herman Koch, Sam Garrett",2009.0,0.0,20828,994
31977,2755,4,The Gods Themselves,Isaac Asimov,1972.0,0.75,13956,2636
37074,301,1,Heart of Darkness,Joseph Conrad,1899.0,0.0,16017,300
52511,5887,1,Shut Out,Kody Keplinger,2011.0,0.0,22220,4984
22146,6330,4,"The Shining Ones (The Tamuli, #2)",David Eddings,1993.0,0.75,9883,5259
4123,825,2,Shanghai Girls (Shanghai Girls #1),Lisa See,2009.0,0.25,1878,820
51126,134,3,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,2009.0,0.5,21663,133
17789,83,3,A Tale of Two Cities,"Charles Dickens, Richard Maxwell, Hablot Knight Browne",1859.0,0.5,8007,82
28796,1887,4,Cyrano de Bergerac,"Edmond Rostand, Eteel Lawson, Lowell Bair",1897.0,0.75,12691,1855
49108,240,2,"Inferno (Robert Langdon, #4)",Dan Brown,2013.0,0.25,20869,239
16986,1771,4,The Tenant of Wildfell Hall,"Anne Brontë, Stevie Davies",1848.0,0.75,7663,1745
18829,7742,2,The Gate House,Nelson DeMille,2008.0,0.25,8470,6046
39793,56,1,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,2008.0,0.0,17131,55
26777,5109,2,"Chosen Prey (Lucas Davenport, #12)",John Sandford,2001.0,0.25,11849,4477
32009,5497,3,"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan,2002.0,0.5,13971,4735
35416,35,1,The Alchemist,"Paulo Coelho, Alan R. Clarke",1988.0,0.0,15341,34
38846,272,5,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,1.0,16743,271
32400,577,5,Tuck Everlasting,Natalie Babbitt,1975.0,1.0,14108,575
17870,132,1,The Five People You Meet in Heaven,Mitch Albom,2003.0,0.0,8047,131
18548,130,2,The Old Man and the Sea,Ernest Hemingway,1952.0,0.25,8354,129
45624,938,5,"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,2012.0,1.0,19512,932
33020,2901,5,"Undead and Unwed (Undead, #1)",MaryJanice Davidson,2004.0,1.0,14376,2761
19000,496,4,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,1980.0,0.75,8556,495
19685,3750,2,"Reliquary (Pendergast, #2)","Douglas Preston, Lincoln Child",1997.0,0.25,8850,3475
46638,3514,4,"First Drop of Crimson (Night Huntress World, #1)",Jeaniene Frost,2010.0,0.75,19915,3273
37365,824,2,"Oedipus Rex  (The Theban Plays, #1)","Sophocles, J.E. Thomas",-430.0,0.25,16145,819
42664,1783,4,The Portrait of a Lady,"Henry James, Patricia Crick",1881.0,0.75,18303,1756
8663,162,5,The Stranger,"Albert Camus, Matthew    Ward",1942.0,1.0,3927,161
44966,8952,2,"Take This Regret (Take This Regret, #1)","Amy Lichtenhan, A.L. Jackson",2011.0,0.25,19263,6649
37380,1983,2,"Breathe (Sea Breeze, #1)",Abbi Glines,2011.0,0.25,16150,1949
49674,2577,5,"The Sweet Far Thing (Gemma Doyle, #3)",Libba Bray,2007.0,1.0,21090,2479
9740,523,3,The Things They Carried,Tim O'Brien,1990.0,0.5,4411,522
23193,707,3,Walk Two Moons,Sharon Creech,1994.0,0.5,10337,704
3655,453,1,Cold Mountain,Charles Frazier,1997.0,0.0,1682,452
47853,8598,3,If Chins Could Kill: Confessions of a B-Movie Actor,Bruce Campbell,2001.0,0.5,20398,6480
14667,3261,3,"The Bedwetter: Stories of Courage, Redemption, and Pee",Sarah Silverman,2010.0,0.5,6639,3065
51642,348,3,We Were Liars,E. Lockhart,2014.0,0.5,21882,347
39663,2927,4,The Horse Whisperer,Nicholas Evans,1995.0,0.75,17082,2785
1902,9991,1,The Famished Road,Ben Okri,1991.0,0.0,888,7129
17291,645,1,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,2007.0,0.0,7798,642
3500,843,1,"Fifty Shades Trilogy (Fifty Shades, #1-3)",E.L. James,2012.0,0.0,1621,838
16172,459,4,A Man Called Ove,"Fredrik Backman, Henning Koch",2012.0,0.75,7307,458
8114,44,1,"The Notebook (The Notebook, #1)",Nicholas Sparks,1996.0,0.0,3681,43
14317,5160,4,"The Sapphire Rose (The Elenium, #3)",David Eddings,1991.0,0.75,6481,4509
39047,895,1,The Year of Magical Thinking,Joan Didion,2005.0,0.0,16826,890
34556,34,3,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,0.5,14992,33
13370,651,4,The Phantom of the Opera,"Gaston Leroux, Alexander Teixeira de Mattos",1909.0,0.75,6068,648
22381,1769,4,"Real (Real, #1)",Katy Evans,2013.0,0.75,9984,1743
25245,27,4,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","J.K. Rowling, Mary GrandPré",2005.0,0.75,11207,26
4756,93,2,The Secret Garden,Frances Hodgson Burnett,1911.0,0.25,2181,92
31875,40,1,"Eat, Pray, Love",Elizabeth Gilbert,2006.0,0.0,13914,39
26687,125,5,Hamlet,"William Shakespeare, Richard Andrews, Rex Gibson",1600.0,1.0,11802,124
28972,2732,4,Utopia,"Thomas More, Paul Turner",1516.0,0.75,12769,2614
15601,757,5,Lonesome Dove,Larry McMurtry,1985.0,1.0,7046,753
5977,207,5,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,1994.0,1.0,2740,206
6478,130,1,The Old Man and the Sea,Ernest Hemingway,1952.0,0.0,2964,129
47825,34,2,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,0.25,20385,33
31841,6,2,The Fault in Our Stars,John Green,2012.0,0.25,13901,5
52563,3530,1,"Sorceress of Darshiva (The Malloreon, #4)",David Eddings,1989.0,0.0,22241,3288
42915,665,4,"The Passage (The Passage, #1)",Justin Cronin,2010.0,0.75,18402,662
20647,3214,3,"Pursuit of Honor (Mitch Rapp, #12)",Vince Flynn,2009.0,0.5,9252,3026
1791,2914,5,Special Topics in Calamity Physics,Marisha Pessl,2006.0,1.0,848,2773
38905,3994,5,The Basketball Diaries,Jim Carroll,1978.0,1.0,16771,3668
34862,4715,5,Velvet Elvis: Repainting the Christian Faith,Rob Bell,2005.0,1.0,15130,4191
13346,5349,4,Autobiography of a Face,Lucy Grealy,1994.0,0.75,6051,4638
25093,2682,4,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,2012.0,0.75,11144,2570
9751,7357,4,Forever Amber ,Kathleen Winsor,1944.0,0.75,4417,5840
2189,1133,4,The English Patient,Michael Ondaatje,1992.0,0.75,1024,1123
24312,5251,3,The Dressmaker,Kate Alcott,2012.0,0.5,10794,4573
49014,7848,4,The Secret River,Kate Grenville,2005.0,0.75,20837,6107
51110,337,1,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,1996.0,0.0,21656,336
50051,200,4,And Then There Were None,Agatha Christie,1939.0,0.75,21247,199
44483,233,4,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",1985.0,0.75,19062,232
34388,2991,1,Second Glance,Jodi Picoult,2003.0,0.0,14919,2837
30336,338,3,One Day,David Nicholls,2009.0,0.5,13312,337
29553,1650,1,The Call of the Wild/White Fang,Jack London,1906.0,0.0,13014,1629
41039,212,2,Atonement,Ian McEwan,2001.0,0.25,17678,211
36230,576,4,Candide,Voltaire,1759.0,0.75,15669,574
2410,2760,2,"The League of Extraordinary Gentlemen, Vol. 1","Alan Moore, Kevin O'Neill",2000.0,0.25,1133,2641
7136,1244,4,Wintergirls,Laurie Halse Anderson,2009.0,0.75,3246,1232
26474,12,2,"Divergent (Divergent, #1)",Veronica Roth,2011.0,0.25,11719,11
23653,8127,4,Life and Times of Michael K,J.M. Coetzee,1983.0,0.75,10524,6233
39215,1377,4,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,2002.0,0.75,16892,1363
37047,2410,3,"Sweet Evil (Sweet, #1)",Wendy Higgins,2012.0,0.5,16006,2336
20844,834,2,"Midnight Sun (Twilight, #1.5)",Stephenie Meyer,2008.0,0.25,9325,829
40707,6768,1,Heart of Darkness and The Secret Sharer,Joseph Conrad,1910.0,0.0,17544,5512
12319,1,5,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,2008.0,1.0,5586,0
43310,2074,2,"The Body Farm (Kay Scarpetta, #5)",Patricia Cornwell,1994.0,0.25,18586,2032
6784,3202,3,Bluebeard,Kurt Vonnegut Jr.,1987.0,0.5,3102,3017
32708,8037,4,The Misanthrope,Molière,1666.0,0.75,14240,6194
27404,745,2,Let's Pretend This Never Happened: A Mostly True Memoir,Jenny  Lawson,2012.0,0.25,12105,741
22512,5409,4,The Book of Speculation,Erika Swyler,2015.0,0.75,10026,4677
17274,22,4,The Lovely Bones,Alice Sebold,2002.0,0.75,7790,21
25668,936,5,"Wolves of the Calla (The Dark Tower, #5)","Stephen King, Bernie Wrightson",2003.0,1.0,11382,930
32748,2199,5,The Lottery and Other Stories,Shirley Jackson,1949.0,1.0,14260,2145
31568,9047,5,"The Search (Eve Duncan, #3)",Iris Johansen,2000.0,1.0,13791,6694
7461,27,4,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","J.K. Rowling, Mary GrandPré",2005.0,0.75,3376,26
51034,2726,1,The Distance Between Us,Kasie West,2013.0,0.0,21618,2609
47539,208,2,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2010.0,0.25,20274,207
22071,1641,3,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,1962.0,0.5,9851,1620
43614,254,2,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,2009.0,0.25,18712,253
41422,5418,3,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks,2011.0,0.5,17821,4686
12187,6356,4,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",George R.R. Martin,2011.0,0.75,5525,5273
31118,2134,5,"Evernight (Evernight, #1)",Claudia Gray,2008.0,1.0,13626,2086
37288,1064,3,The Woman in White,"Wilkie Collins, Matthew Sweet",1859.0,0.5,16113,1055
26010,2085,2,The Lacuna,Barbara Kingsolver,2009.0,0.25,11529,2042
51235,22,5,The Lovely Bones,Alice Sebold,2002.0,1.0,21707,21
10615,1073,3,Vanity Fair,"William Makepeace Thackeray, John Carey",1847.0,0.5,4829,1064
39508,101,1,Me Talk Pretty One Day,David Sedaris,2000.0,0.0,17023,100
51450,1395,4,The Miniaturist,Jessie Burton,2014.0,0.75,21799,1381
31382,116,1,The Adventures of Tom Sawyer,"Mark Twain, Guy Cardwell, John Seelye",1876.0,0.0,13711,115
7868,2506,5,"Casino Royale (James Bond, #1)",Ian Fleming,1953.0,1.0,3551,2416
37494,41,3,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,2005.0,0.5,16200,40
15737,52,1,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.0,7109,51
483,7205,4,The Places in Between,Rory Stewart,2004.0,0.75,232,5756
10424,4728,2,"A Murder Is Announced (Miss Marple, #5)",Agatha Christie,1950.0,0.25,4736,4201
43653,4901,5,"Industrial Magic (Women of the Otherworld, #4)",Kelley Armstrong,2004.0,1.0,18725,4325
48173,180,1,Siddhartha,"Hermann Hesse, Hilda Rosner",1922.0,0.0,20522,179
48863,61,4,The Girl on the Train,Paula Hawkins,2015.0,0.75,20774,60
10610,248,4,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,0.75,4826,247
40215,2440,4,The Satanic Verses,Salman Rushdie,1988.0,0.75,17307,2361
10776,65,4,Slaughterhouse-Five,Kurt Vonnegut Jr.,1969.0,0.75,4907,64
38841,1596,2,Gray Mountain,John Grisham,2014.0,0.25,16741,1578
37144,703,5,Bag of Bones,Stephen King,1998.0,1.0,16047,700
21469,577,4,Tuck Everlasting,Natalie Babbitt,1975.0,0.75,9587,575
43272,9156,1,Amazing Grace,"Mary Hoffman, Caroline Binch",1991.0,0.0,18568,6746
8801,1149,4,Vanishing Acts,Jodi Picoult,2005.0,0.75,4003,1139
40267,1022,5,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,2014.0,1.0,17332,1015
5536,3775,3,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",George R.R. Martin,1996.0,0.5,2548,3495
10242,108,2,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000.0,0.25,4649,107
368,697,4,State of Wonder,Ann Patchett,2011.0,0.75,171,694
51951,533,1,Go Set a Watchman,Harper Lee,2015.0,0.0,21995,532
33349,611,3,The Silmarillion (Middle-Earth Universe),"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977.0,0.5,14506,608
43310,628,2,"Patriot Games (Jack Ryan Universe, #2)",Tom Clancy,1987.0,0.25,18586,625
32864,693,3,Sphere,Michael Crichton,1987.0,0.5,14311,690
44854,842,5,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,2015.0,1.0,19220,837
2217,6915,3,"The Dead of Night (Tomorrow, #2)",John Marsden,1994.0,0.5,1036,5593
28250,441,4,Under the Dome,Stephen King,2009.0,0.75,12463,440
49877,2435,1,Catching Jordan,Miranda Kenneally,2011.0,0.0,21185,2357
29694,215,4,Ready Player One,Ernest Cline,2011.0,0.75,13073,214
41670,16,1,"The Girl with the Dragon Tattoo (Millennium, #1)","Stieg Larsson, Reg Keeland",2005.0,0.0,17909,15
7605,887,2,As I Lay Dying,William Faulkner,1930.0,0.25,3439,882
13429,3108,5,"Cause of Death (Kay Scarpetta, #7)",Patricia Cornwell,1996.0,1.0,6098,2938
14842,1186,2,The Glass Menagerie,Tennessee Williams,1945.0,0.25,6713,1176
207,120,1,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,2001.0,0.0,98,119
19283,38,2,The Time Traveler's Wife,Audrey Niffenegger,2003.0,0.25,8676,37
19841,34,5,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,1.0,8925,33
40354,10,5,Pride and Prejudice,Jane Austen,1813.0,1.0,17378,9
12829,7499,1,Oscar et la dame rose,Éric-Emmanuel Schmitt,1996.0,0.0,5815,5917
31117,417,1,The Thirteenth Tale,Diane Setterfield,2006.0,0.0,13625,416
46648,470,2,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",2012.0,0.25,19919,469
2265,6623,2,Dare Me,Megan Abbott,2012.0,0.25,1055,5423
30413,4849,5,"Father Mine (Black Dagger Brotherhood, #6.5)",J.R. Ward,2008.0,1.0,13346,4285
39134,1219,1,"The Coincidence of Callie & Kayden (The Coincidence, #1)",Jessica Sorensen,2012.0,0.0,16857,1208
1349,213,3,The Metamorphosis,"Franz Kafka, Stanley Corngold",1915.0,0.5,622,212
2326,955,2,"Shopaholic Takes Manhattan (Shopaholic, #2)",Sophie Kinsella,2001.0,0.25,1089,949
24530,186,5,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,2001.0,1.0,10884,185
31655,731,4,The Exorcist,William Peter Blatty,1971.0,0.75,13821,727
22981,1793,1,One Night at the Call Center,Chetan Bhagat,2005.0,0.0,10244,1764
32635,114,1,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997.0,0.0,14206,113
43976,6574,2,"Case Closed, Vol. 1",Gosho Aoyama,1994.0,0.25,18852,5397
16110,232,4,"The Gunslinger (The Dark Tower, #1)",Stephen King,1982.0,0.75,7273,231
21560,9679,3,The Upanishads: Translations from the Sanskrit,"Anonymous, Juan Mascaró",-500.0,0.5,9629,6980
9630,387,1,The Crucible,"Arthur Miller, Christopher Bigsby",1953.0,0.0,4365,386
11162,311,3,The Thorn Birds,Colleen McCullough,1977.0,0.5,5083,310
20126,1769,3,"Real (Real, #1)",Katy Evans,2013.0,0.5,9031,1743
18200,6411,4,"Fables, Vol. 6: Homelands","Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",2006.0,0.75,8196,5310
47478,3077,2,The Rime of the Ancient Mariner,"Samuel Taylor Coleridge, Gustave Doré",1798.0,0.25,20245,2913
41958,9,2,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,2000.0,0.25,18013,8
4937,703,1,Bag of Bones,Stephen King,1998.0,0.0,2256,700
6794,2738,4,Balzac and the Little Chinese Seamstress,"Dai Sijie, Ina Rilke",2000.0,0.75,3110,2620
24432,2766,2,Black Hole,Charles Burns,1995.0,0.25,10845,2647
51483,60,5,The Curious Incident of the Dog in the Night-Time,Mark Haddon,2003.0,1.0,21810,59
4387,28,1,Lord of the Flies,William Golding,1954.0,0.0,1995,27
29655,4519,1,"Ancestors of Avalon (Avalon, #5)","Diana L. Paxson, Marion Zimmer Bradley",2004.0,0.0,13052,4045
7711,237,4,Carrie,Stephen King,1974.0,0.75,3486,236
18502,1543,2,The Racketeer,John Grisham,2012.0,0.25,8330,1527
52700,2,1,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","J.K. Rowling, Mary GrandPré",1997.0,0.0,22293,1
1568,5918,3,The Debutante Divorcee,Plum Sykes,2006.0,0.5,729,5005
29244,52,5,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,1.0,12882,51
49809,556,3,Cujo,Stephen King,1981.0,0.5,21157,555
29820,1010,4,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,1988.0,0.75,13122,1003
1115,6688,2,Baudolino,"Umberto Eco, William Weaver, R.C.S. Libri",2000.0,0.25,519,5460
27337,9880,1,Meant to Be,Lauren Morrill,2012.0,0.0,12078,7085
36899,1288,5,The Long Walk,"Richard Bachman, Stephen King",1979.0,1.0,15943,1276
52850,8,1,The Catcher in the Rye,J.D. Salinger,1951.0,0.0,22359,7
28499,2087,3,Open House,Elizabeth Berg,2000.0,0.5,12579,2044
10384,1325,4,"The Likeness (Dublin Murder Squad, #2)",Tana French,2008.0,0.75,4713,1313
41227,7551,1,"The Darkness That Comes Before (The Prince of Nothing, #1)",R. Scott Bakker,2003.0,0.0,17746,5944
7015,5,4,The Great Gatsby,F. Scott Fitzgerald,1925.0,0.75,3208,4
25659,9490,2,"The Penderwicks on Gardam Street (The Penderwicks, #2)",Jeanne Birdsall,2008.0,0.25,11379,6898
21982,199,2,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,2005.0,0.25,9814,198
42051,176,3,It,Stephen King,1986.0,0.5,18053,175
20460,8,1,The Catcher in the Rye,J.D. Salinger,1951.0,0.0,9176,7
787,164,4,Eleanor & Park,Rainbow Rowell,2013.0,0.75,371,163
27291,3445,1,"Succubus Blues (Georgina Kincaid, #1)",Richelle Mead,2007.0,0.0,12063,3218
3085,798,3,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,1960.0,0.5,1441,793
38380,198,5,The Color Purple,Alice Walker,1982.0,1.0,16575,197
22908,2698,4,Invisible Cities,"Italo Calvino, William Weaver",1972.0,0.75,10205,2584
1327,311,3,The Thorn Birds,Colleen McCullough,1977.0,0.5,609,310
38626,512,4,The Complete Stories and Poems,Edgar Allan Poe,1849.0,0.75,16660,511
47512,5960,3,"Dragon Haven (Rain Wild Chronicles, #2)",Robin Hobb,2010.0,0.5,20262,5033
6215,597,2,Don Quixote,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",1605.0,0.25,2847,594
2162,316,2,A Walk in the Woods,Bill Bryson,1997.0,0.25,1010,315
5701,1694,5,"Lean Mean Thirteen (Stephanie Plum, #13)",Janet Evanovich,2007.0,1.0,2630,1671
5526,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,2543,2
11108,388,1,"Hatchet (Brian's Saga, #1)",Gary Paulsen,1986.0,0.0,5053,387
22390,255,1,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",1957.0,0.0,9987,254
51930,63,3,Wuthering Heights,"Emily Brontë, Richard J. Dunn",1847.0,0.5,21988,62
6620,8860,4,Sanctuary,Nora Roberts,1997.0,0.75,3023,6599
41188,113,1,Catch-22,Joseph Heller,1961.0,0.0,17731,112
5554,1495,5,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),Frank Warren,2005.0,1.0,2556,1479
25362,530,5,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598.0,1.0,11258,529
582,4166,1,How I Live Now,Meg Rosoff,2004.0,0.0,269,3796
27687,108,1,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000.0,0.0,12218,107
6065,235,4,The Husband's Secret,Liane Moriarty,2013.0,0.75,2778,234
40989,4,2,To Kill a Mockingbird,Harper Lee,1960.0,0.25,17662,3
24028,1807,5,The Scorpio Races,Maggie Stiefvater,2011.0,1.0,10688,1778
22176,7369,4,"The Siren (The Original Sinners, #1)",Tiffany Reisz,2012.0,0.75,9901,5847
38852,3029,3,Rage of Angels,Sidney Sheldon,1980.0,0.5,16746,2870
10938,347,1,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,1951.0,0.0,4975,346
